#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","KV454291.1",895799,896170,"-",,,"LIPSTDRAFT_235972","ODQ75005.1",123,"hypothetical protein LIPSTDRAFT_235972"
"Un","KV454291.1",897621,898089,"-",,,"LIPSTDRAFT_69157","ODQ75006.1",97,"hypothetical protein LIPSTDRAFT_69157"
"Un","KV454291.1",898695,900304,"+",,,"LIPSTDRAFT_1745","ODQ75007.1",514,"hypothetical protein LIPSTDRAFT_1745"
"Un","KV454291.1",901229,902563,"+",,,"LIPSTDRAFT_1746","ODQ75008.1",409,"hypothetical protein LIPSTDRAFT_1746"
"Un","KV454291.1",903199,904982,"-",,,"LIPSTDRAFT_79742","ODQ75009.1",476,"hypothetical protein LIPSTDRAFT_79742"
"Un","KV454291.1",908442,911228,"-",,,"LIPSTDRAFT_49336","ODQ75010.1",788,"hypothetical protein LIPSTDRAFT_49336"
"Un","KV454291.1",911811,912681,"+",,,"LIPSTDRAFT_1749","ODQ75011.1",271,"hypothetical protein LIPSTDRAFT_1749"
"Un","KV454291.1",912957,913960,"+",,,"LIPSTDRAFT_1750","ODQ75012.1",281,"hypothetical protein LIPSTDRAFT_1750"
"Un","KV454291.1",917726,918513,"+",,,"LIPSTDRAFT_1751","ODQ75013.1",237,"hypothetical protein LIPSTDRAFT_1751"
"Un","KV454291.1",919799,921067,"-",,,"LIPSTDRAFT_69167","ODQ75014.1",288,"hypothetical protein LIPSTDRAFT_69167"
"Un","KV454291.1",930969,934520,"+",,,"LIPSTDRAFT_61857","ODQ75015.1",1149,"hypothetical protein LIPSTDRAFT_61857"
"Un","KV454291.1",934782,935794,"-",,,"LIPSTDRAFT_1755","ODQ75016.1",284,"hypothetical protein LIPSTDRAFT_1755"
"Un","KV454291.1",936178,937841,"+",,,"LIPSTDRAFT_1756","ODQ75017.1",535,"hypothetical protein LIPSTDRAFT_1756"
"Un","KV454291.1",938406,939783,"+",,,"LIPSTDRAFT_49562","ODQ75018.1",441,"hypothetical protein LIPSTDRAFT_49562"
"Un","KV454291.1",939965,941034,"-",,,"LIPSTDRAFT_69180","ODQ75019.1",311,"hypothetical protein LIPSTDRAFT_69180"
"Un","KV454291.1",942587,943162,"-",,,"LIPSTDRAFT_69185","ODQ75020.1",146,"hypothetical protein LIPSTDRAFT_69185"
"Un","KV454291.1",944110,947054,"+",,,"LIPSTDRAFT_69187","ODQ75021.1",944,"hypothetical protein LIPSTDRAFT_69187"
"Un","KV454291.1",947302,947792,"-",,,"LIPSTDRAFT_1760","ODQ75022.1",144,"hypothetical protein LIPSTDRAFT_1760"
"Un","KV454291.1",948099,954195,"+",,,"LIPSTDRAFT_61866","ODQ75023.1",1957,"hypothetical protein LIPSTDRAFT_61866"
"Un","KV454291.1",955019,957148,"+",,,"LIPSTDRAFT_46389","ODQ75024.1",710,"hypothetical protein LIPSTDRAFT_46389, partial"
"Un","KV454291.1",957603,958474,"-",,,"LIPSTDRAFT_103077","ODQ75025.1",254,"hypothetical protein LIPSTDRAFT_103077"
"Un","KV454291.1",959200,960189,"+",,,"LIPSTDRAFT_69192","ODQ75026.1",329,"hypothetical protein LIPSTDRAFT_69192"
"Un","KV454291.1",961004,961852,"+",,,"LIPSTDRAFT_92025","ODQ75027.1",269,"hypothetical protein LIPSTDRAFT_92025"
"Un","KV454291.1",962835,964115,"-",,,"LIPSTDRAFT_42376","ODQ75028.1",410,"hypothetical protein LIPSTDRAFT_42376, partial"
"Un","KV454291.1",968841,969881,"-",,,"LIPSTDRAFT_44122","ODQ75029.1",347,"hypothetical protein LIPSTDRAFT_44122, partial"
"Un","KV454291.1",971986,972591,"-",,,"LIPSTDRAFT_61873","ODQ75030.1",201,"hypothetical protein LIPSTDRAFT_61873"
"Un","KV454291.1",973679,975290,"+",,,"LIPSTDRAFT_236717","ODQ75031.1",498,"hypothetical protein LIPSTDRAFT_236717"
"Un","KV454291.1",975788,976411,"-",,,"LIPSTDRAFT_33725","ODQ75032.1",158,"hypothetical protein LIPSTDRAFT_33725, partial"
"Un","KV454291.1",977197,978351,"+",,,"LIPSTDRAFT_69205","ODQ75033.1",328,"hypothetical protein LIPSTDRAFT_69205"
"Un","KV454291.1",978888,979591,"+",,,"LIPSTDRAFT_236668","ODQ75034.1",167,"hypothetical protein LIPSTDRAFT_236668"
"Un","KV454291.1",980514,982365,"+",,,"LIPSTDRAFT_69208","ODQ75035.1",599,"hypothetical protein LIPSTDRAFT_69208"
"Un","KV454291.1",983034,983624,"+",,,"LIPSTDRAFT_69209","ODQ75036.1",196,"hypothetical protein LIPSTDRAFT_69209"
"Un","KV454291.1",985305,988885,"+",,,"LIPSTDRAFT_79803","ODQ75037.1",1117,"hypothetical protein LIPSTDRAFT_79803"
"Un","KV454291.1",991185,992275,"+",,,"LIPSTDRAFT_236813","ODQ75038.1",345,"hypothetical protein LIPSTDRAFT_236813"
"Un","KV454291.1",992538,993895,"-",,,"LIPSTDRAFT_103096","ODQ75039.1",379,"hypothetical protein LIPSTDRAFT_103096"
"Un","KV454291.1",994260,995129,"-",,,"LIPSTDRAFT_103097","ODQ75040.1",269,"hypothetical protein LIPSTDRAFT_103097"
"Un","KV454291.1",997650,998507,"-",,,"LIPSTDRAFT_103099","ODQ75041.1",285,"hypothetical protein LIPSTDRAFT_103099"
"Un","KV454291.1",1001244,1001717,"+",,,"LIPSTDRAFT_236949","ODQ75042.1",157,"hypothetical protein LIPSTDRAFT_236949"
"Un","KV454291.1",1004732,1006138,"-",,,"LIPSTDRAFT_69224","ODQ75043.1",349,"hypothetical protein LIPSTDRAFT_69224"
"Un","KV454291.1",1007925,1010236,"+",,,"LIPSTDRAFT_236988","ODQ75044.1",645,"hypothetical protein LIPSTDRAFT_236988"
"Un","KV454291.1",1010466,1012056,"-",,,"LIPSTDRAFT_237022","ODQ75045.1",491,"hypothetical protein LIPSTDRAFT_237022"
"Un","KV454291.1",1012887,1014312,"+",,,"LIPSTDRAFT_237103","ODQ75046.1",455,"hypothetical protein LIPSTDRAFT_237103"
"Un","KV454291.1",1015116,1017464,"-",,,"LIPSTDRAFT_109890","ODQ75047.1",743,"hypothetical protein LIPSTDRAFT_109890"
"Un","KV454291.1",1017891,1020523,"-",,,"LIPSTDRAFT_69232","ODQ75048.1",731,"hypothetical protein LIPSTDRAFT_69232"
"Un","KV454291.1",1020905,1021588,"+",,,"LIPSTDRAFT_1786","ODQ75049.1",153,"hypothetical protein LIPSTDRAFT_1786"
"Un","KV454291.1",1022592,1026264,"-",,,"LIPSTDRAFT_61892","ODQ75050.1",1088,"hypothetical protein LIPSTDRAFT_61892"
"Un","KV454291.1",1027110,1027685,"-",,,"LIPSTDRAFT_69236","ODQ75051.1",149,"hypothetical protein LIPSTDRAFT_69236"
"Un","KV454291.1",1027999,1029945,"+",,,"LIPSTDRAFT_1788","ODQ75052.1",540,"hypothetical protein LIPSTDRAFT_1788"
"Un","KV454291.1",1030189,1030538,"-",,,"LIPSTDRAFT_1789","ODQ75053.1",80,"hypothetical protein LIPSTDRAFT_1789"
"Un","KV454291.1",1030928,1032290,"+",,,"LIPSTDRAFT_1790","ODQ75054.1",418,"hypothetical protein LIPSTDRAFT_1790"
"Un","KV454291.1",1032437,1033809,"-",,,"LIPSTDRAFT_237409","ODQ75055.1",362,"hypothetical protein LIPSTDRAFT_237409"
"Un","KV454291.1",1034311,1035321,"+",,,"LIPSTDRAFT_69240","ODQ75056.1",257,"hypothetical protein LIPSTDRAFT_69240"
"Un","KV454291.1",1036909,1038739,"+",,,"LIPSTDRAFT_1792","ODQ75057.1",475,"hypothetical protein LIPSTDRAFT_1792"
"Un","KV454291.1",1039267,1039556,"+",,,"LIPSTDRAFT_1793","ODQ75058.1",75,"hypothetical protein LIPSTDRAFT_1793"
"Un","KV454291.1",1040077,1040795,"-",,,"LIPSTDRAFT_92095","ODQ75059.1",163,"hypothetical protein LIPSTDRAFT_92095"
"Un","KV454291.1",1041475,1042833,"+",,,"LIPSTDRAFT_69244","ODQ75060.1",435,"hypothetical protein LIPSTDRAFT_69244"
"Un","KV454291.1",1043832,1044602,"-",,,"LIPSTDRAFT_69246","ODQ75061.1",238,"hypothetical protein LIPSTDRAFT_69246"
"Un","KV454291.1",1045084,1046209,"+",,,"LIPSTDRAFT_1798","ODQ75062.1",357,"hypothetical protein LIPSTDRAFT_1798"
"Un","KV454291.1",1046539,1048659,"+",,,"LIPSTDRAFT_103124","ODQ75063.1",686,"hypothetical protein LIPSTDRAFT_103124"
"Un","KV454291.1",1050599,1052139,"+",,,"LIPSTDRAFT_69250","ODQ75064.1",464,"hypothetical protein LIPSTDRAFT_69250"
"Un","KV454291.1",1052538,1054263,"-",,,"LIPSTDRAFT_49468","ODQ75065.1",557,"hypothetical protein LIPSTDRAFT_49468"
"Un","KV454291.1",1056032,1059248,"-",,,"LIPSTDRAFT_69253","ODQ75066.1",950,"hypothetical protein LIPSTDRAFT_69253"
"Un","KV454291.1",1062858,1065878,"+",,,"LIPSTDRAFT_1803","ODQ75067.1",970,"hypothetical protein LIPSTDRAFT_1803"
"Un","KV454291.1",1066566,1068172,"-",,,"LIPSTDRAFT_1804","ODQ75068.1",430,"hypothetical protein LIPSTDRAFT_1804"
"Un","KV454291.1",1069512,1071677,"-",,,"LIPSTDRAFT_237983","ODQ75069.1",669,"hypothetical protein LIPSTDRAFT_237983"
"Un","KV454291.1",1072434,1074127,"+",,,"LIPSTDRAFT_79870","ODQ75070.1",517,"hypothetical protein LIPSTDRAFT_79870"
"Un","KV454291.1",1076129,1076470,"-",,,"LIPSTDRAFT_69259","ODQ75071.1",113,"hypothetical protein LIPSTDRAFT_69259"
"Un","KV454291.1",1077313,1079133,"+",,,"LIPSTDRAFT_109911","ODQ75072.1",591,"hypothetical protein LIPSTDRAFT_109911"
"Un","KV454291.1",1081357,1082811,"-",,,"LIPSTDRAFT_69262","ODQ75073.1",484,"hypothetical protein LIPSTDRAFT_69262"
"Un","KV454291.1",1083698,1085499,"+",,,"LIPSTDRAFT_1811","ODQ75074.1",557,"hypothetical protein LIPSTDRAFT_1811"
"Un","KV454291.1",1086235,1087678,"+",,,"LIPSTDRAFT_336196","ODQ75075.1",444,"hypothetical protein LIPSTDRAFT_336196"
"Un","KV454291.1",1088485,1090537,"-",,,"LIPSTDRAFT_1813","ODQ75076.1",626,"hypothetical protein LIPSTDRAFT_1813"
"Un","KV454291.1",1090884,1091813,"+",,,"LIPSTDRAFT_69265","ODQ75077.1",309,"hypothetical protein LIPSTDRAFT_69265"
"Un","KV454291.1",1094413,1096096,"-",,,"LIPSTDRAFT_336200","ODQ75078.1",512,"hypothetical protein LIPSTDRAFT_336200"
"Un","KV454291.1",1097826,1098347,"-",,,"LIPSTDRAFT_1816","ODQ75079.1",173,"hypothetical protein LIPSTDRAFT_1816"
"Un","KV454291.1",1099269,1100542,"+",,,"LIPSTDRAFT_109920","ODQ75080.1",290,"hypothetical protein LIPSTDRAFT_109920"
"Un","KV454291.1",1101860,1102075,"-",,,"LIPSTDRAFT_49490","ODQ75081.1",71,"hypothetical protein LIPSTDRAFT_49490, partial"
"Un","KV454291.1",1102185,1103050,"-",,,"LIPSTDRAFT_103141","ODQ75082.1",281,"hypothetical protein LIPSTDRAFT_103141"
"Un","KV454291.1",1103223,1103654,"-",,,"LIPSTDRAFT_238228","ODQ75083.1",143,"hypothetical protein LIPSTDRAFT_238228"
"Un","KV454291.1",1109435,1109995,"-",,,"LIPSTDRAFT_238263","ODQ75084.1",186,"hypothetical protein LIPSTDRAFT_238263"
"Un","KV454291.1",1113101,1113265,"+",,,"LIPSTDRAFT_103144","ODQ75085.1",54,"hypothetical protein LIPSTDRAFT_103144"
"Un","KV454291.1",1113426,1114475,"-",,,"LIPSTDRAFT_69275","ODQ75086.1",312,"hypothetical protein LIPSTDRAFT_69275"
"Un","KV454291.1",1115766,1117492,"+",,,"LIPSTDRAFT_69276","ODQ75087.1",517,"hypothetical protein LIPSTDRAFT_69276"
"Un","KV454291.1",1117741,1118925,"-",,,"LIPSTDRAFT_1822","ODQ75088.1",394,"hypothetical protein LIPSTDRAFT_1822"
"Un","KV454291.1",1120012,1121901,"-",,,"LIPSTDRAFT_1823","ODQ75089.1",614,"hypothetical protein LIPSTDRAFT_1823"
"Un","KV454291.1",1126465,1126932,"+",,,"LIPSTDRAFT_238418","ODQ75090.1",155,"hypothetical protein LIPSTDRAFT_238418"
"Un","KV454291.1",1127571,1130406,"-",,,"LIPSTDRAFT_116176","ODQ75091.1",846,"hypothetical protein LIPSTDRAFT_116176"
"Un","KV454291.1",1131663,1133357,"+",,,"LIPSTDRAFT_92143","ODQ75092.1",564,"hypothetical protein LIPSTDRAFT_92143"
"Un","KV454291.1",1135067,1138149,"+",,,"LIPSTDRAFT_238441","ODQ75093.1",1007,"hypothetical protein LIPSTDRAFT_238441"
"Un","KV454291.1",1138160,1139715,"+",,,"LIPSTDRAFT_103149","ODQ75094.1",497,"hypothetical protein LIPSTDRAFT_103149"
"Un","KV454291.1",1140084,1140496,"+",,,"LIPSTDRAFT_69283","ODQ75095.1",104,"hypothetical protein LIPSTDRAFT_69283"
"Un","KV454291.1",1141692,1142183,"-",,,"LIPSTDRAFT_36681","ODQ75096.1",164,"hypothetical protein LIPSTDRAFT_36681, partial"
"Un","KV454291.1",1143197,1144452,"-",,,"LIPSTDRAFT_61933","ODQ75097.1",401,"hypothetical protein LIPSTDRAFT_61933"
"Un","KV454291.1",1144930,1146316,"+",,,"LIPSTDRAFT_69287","ODQ75098.1",423,"hypothetical protein LIPSTDRAFT_69287"
"Un","KV454291.1",1146687,1148161,"+",,,"LIPSTDRAFT_69288","ODQ75099.1",373,"hypothetical protein LIPSTDRAFT_69288"
"Un","KV454291.1",1148439,1150503,"-",,,"LIPSTDRAFT_1834","ODQ75100.1",649,"hypothetical protein LIPSTDRAFT_1834"
"Un","KV454291.1",1151000,1151929,"+",,,"LIPSTDRAFT_238505","ODQ75101.1",309,"hypothetical protein LIPSTDRAFT_238505"
"Un","KV454291.1",1152215,1155486,"-",,,"LIPSTDRAFT_238567","ODQ75102.1",982,"hypothetical protein LIPSTDRAFT_238567"
"Un","KV454291.1",1155962,1158140,"+",,,"LIPSTDRAFT_238498","ODQ75103.1",633,"hypothetical protein LIPSTDRAFT_238498"
"Un","KV454291.1",1158275,1159030,"-",,,"LIPSTDRAFT_1838","ODQ75104.1",251,"hypothetical protein LIPSTDRAFT_1838"
"Un","KV454291.1",1160130,1161635,"-",,,"LIPSTDRAFT_69296","ODQ75105.1",501,"hypothetical protein LIPSTDRAFT_69296"
"Un","KV454291.1",1163119,1163424,"-",,,"LIPSTDRAFT_49402","ODQ75106.1",77,"hypothetical protein LIPSTDRAFT_49402"
"Un","KV454291.1",1164303,1166123,"-",,,"LIPSTDRAFT_1840","ODQ75107.1",551,"hypothetical protein LIPSTDRAFT_1840"
"Un","KV454291.1",1166488,1169197,"+",,,"LIPSTDRAFT_69299","ODQ75108.1",866,"hypothetical protein LIPSTDRAFT_69299"
"Un","KV454291.1",1169776,1170760,"-",,,"LIPSTDRAFT_1842","ODQ75109.1",262,"hypothetical protein LIPSTDRAFT_1842"
"Un","KV454291.1",1171223,1171685,"+",,,"LIPSTDRAFT_1843","ODQ75110.1",119,"hypothetical protein LIPSTDRAFT_1843"
"Un","KV454291.1",1171802,1174089,"-",,,"LIPSTDRAFT_1844","ODQ75111.1",709,"hypothetical protein LIPSTDRAFT_1844"
"Un","KV454291.1",1176465,1177846,"-",,,"LIPSTDRAFT_103168","ODQ75112.1",403,"hypothetical protein LIPSTDRAFT_103168"
"Un","KV454291.1",1179057,1181066,"-",,,"LIPSTDRAFT_69305","ODQ75113.1",669,"hypothetical protein LIPSTDRAFT_69305"
"Un","KV454291.1",1181915,1183615,"+",,,"LIPSTDRAFT_238814","ODQ75114.1",566,"hypothetical protein LIPSTDRAFT_238814"
"Un","KV454291.1",1184145,1187091,"+",,,"LIPSTDRAFT_69307","ODQ75115.1",965,"hypothetical protein LIPSTDRAFT_69307"
"Un","KV454291.1",1187611,1192208,"+",,,"LIPSTDRAFT_1849","ODQ75116.1",1440,"hypothetical protein LIPSTDRAFT_1849"
"Un","KV454291.1",1194135,1196819,"+",,,"LIPSTDRAFT_69309","ODQ75117.1",849,"hypothetical protein LIPSTDRAFT_69309"
"Un","KV454291.1",1197471,1199060,"+",,,"LIPSTDRAFT_238934","ODQ75118.1",488,"hypothetical protein LIPSTDRAFT_238934"
"Un","KV454291.1",1200042,1201724,"+",,,"LIPSTDRAFT_239030","ODQ75119.1",507,"hypothetical protein LIPSTDRAFT_239030"
"Un","KV454291.1",1203035,1206409,"-",,,"LIPSTDRAFT_1855","ODQ75120.1",1069,"hypothetical protein LIPSTDRAFT_1855"
"Un","KV454291.1",1206698,1207537,"+",,,"LIPSTDRAFT_238907","ODQ75121.1",279,"hypothetical protein LIPSTDRAFT_238907"
"Un","KV454291.1",1211563,1212891,"+",,,"LIPSTDRAFT_1857","ODQ75122.1",303,"hypothetical protein LIPSTDRAFT_1857"
"Un","KV454291.1",1213123,1214480,"-",,,"LIPSTDRAFT_69318","ODQ75123.1",397,"hypothetical protein LIPSTDRAFT_69318"
"Un","KV454291.1",1214897,1216467,"+",,,"LIPSTDRAFT_69319","ODQ75124.1",505,"hypothetical protein LIPSTDRAFT_69319"
"Un","KV454291.1",1217038,1218699,"+",,,"LIPSTDRAFT_26190","ODQ75125.1",553,"hypothetical protein LIPSTDRAFT_26190"
"Un","KV454291.1",1219495,1222836,"-",,,"LIPSTDRAFT_103185","ODQ75126.1",1080,"hypothetical protein LIPSTDRAFT_103185"
"Un","KV454291.1",1224124,1226108,"+",,,"LIPSTDRAFT_239180","ODQ75127.1",603,"hypothetical protein LIPSTDRAFT_239180"
"Un","KV454291.1",1226884,1228443,"+",,,"LIPSTDRAFT_239195","ODQ75128.1",486,"hypothetical protein LIPSTDRAFT_239195"
"Un","KV454291.1",1228552,1229247,"-",,,"LIPSTDRAFT_50090","ODQ75129.1",206,"hypothetical protein LIPSTDRAFT_50090"
"Un","KV454291.1",1229586,1232615,"+",,,"LIPSTDRAFT_1864","ODQ75130.1",973,"hypothetical protein LIPSTDRAFT_1864"
"Un","KV454291.1",1232812,1233921,"-",,,"LIPSTDRAFT_50180","ODQ75131.1",343,"hypothetical protein LIPSTDRAFT_50180"
"Un","KV454291.1",1239819,1240091,"+",,,"LIPSTDRAFT_239279","ODQ75132.1",90,"hypothetical protein LIPSTDRAFT_239279"
"Un","KV454291.1",1242957,1243474,"-",,,"LIPSTDRAFT_239274","ODQ75133.1",144,"hypothetical protein LIPSTDRAFT_239274"
"Un","KV454291.1",1244451,1245533,"-",,,"LIPSTDRAFT_69325","ODQ75134.1",360,"hypothetical protein LIPSTDRAFT_69325"
"Un","KV454291.1",1245873,1247117,"+",,,"LIPSTDRAFT_69326","ODQ75135.1",414,"hypothetical protein LIPSTDRAFT_69326"
"Un","KV454291.1",1247495,1248790,"-",,,"LIPSTDRAFT_69327","ODQ75136.1",431,"hypothetical protein LIPSTDRAFT_69327"
"Un","KV454291.1",1250234,1251054,"+",,,"LIPSTDRAFT_69329","ODQ75137.1",254,"hypothetical protein LIPSTDRAFT_69329"
"Un","KV454291.1",1251715,1253420,"+",,,"LIPSTDRAFT_69330","ODQ75138.1",503,"hypothetical protein LIPSTDRAFT_69330"
"Un","KV454291.1",1255331,1257235,"+",,,"LIPSTDRAFT_239320","ODQ75139.1",634,"hypothetical protein LIPSTDRAFT_239320"
"Un","KV454291.1",1257770,1260550,"-",,,"LIPSTDRAFT_239336","ODQ75140.1",872,"hypothetical protein LIPSTDRAFT_239336"
"Un","KV454291.1",1261496,1262837,"-",,,"LIPSTDRAFT_69332","ODQ75141.1",276,"hypothetical protein LIPSTDRAFT_69332"
"Un","KV454291.1",1263308,1264010,"+",,,"LIPSTDRAFT_1874","ODQ75142.1",181,"hypothetical protein LIPSTDRAFT_1874"
"Un","KV454291.1",1264429,1265454,"-",,,"LIPSTDRAFT_239417","ODQ75143.1",341,"hypothetical protein LIPSTDRAFT_239417"
"Un","KV454291.1",1265902,1270063,"+",,,"LIPSTDRAFT_49987","ODQ75144.1",1301,"hypothetical protein LIPSTDRAFT_49987"
"Un","KV454291.1",1270729,1270926,"+",,,"LIPSTDRAFT_239447","ODQ75145.1",65,"hypothetical protein LIPSTDRAFT_239447"
"Un","KV454291.1",1275788,1277320,"+",,,"LIPSTDRAFT_1877","ODQ75146.1",493,"hypothetical protein LIPSTDRAFT_1877"
"Un","KV454291.1",1280023,1280537,"-",,,"LIPSTDRAFT_239488","ODQ75147.1",151,"hypothetical protein LIPSTDRAFT_239488"
"Un","KV454291.1",1281451,1282668,"-",,,"LIPSTDRAFT_69338","ODQ75148.1",405,"hypothetical protein LIPSTDRAFT_69338"
"Un","KV454291.1",1283116,1284449,"+",,,"LIPSTDRAFT_103203","ODQ75149.1",369,"hypothetical protein LIPSTDRAFT_103203"
"Un","KV454291.1",1285548,1287742,"+",,,"LIPSTDRAFT_61981","ODQ75150.1",714,"hypothetical protein LIPSTDRAFT_61981"
"Un","KV454291.1",1287920,1289047,"-",,,"LIPSTDRAFT_69342","ODQ75151.1",319,"hypothetical protein LIPSTDRAFT_69342"
"Un","KV454291.1",1289469,1289906,"+",,,"LIPSTDRAFT_41660","ODQ75152.1",100,"hypothetical protein LIPSTDRAFT_41660, partial"
"Un","KV454291.1",1290575,1292283,"+",,,"LIPSTDRAFT_69345","ODQ75153.1",498,"hypothetical protein LIPSTDRAFT_69345"
"Un","KV454291.1",1292686,1293076,"-",,,"LIPSTDRAFT_34605","ODQ75154.1",91,"hypothetical protein LIPSTDRAFT_34605, partial"
"Un","KV454291.1",1293475,1294584,"+",,,"LIPSTDRAFT_69346","ODQ75155.1",336,"hypothetical protein LIPSTDRAFT_69346"
"Un","KV454291.1",1295543,1297012,"+",,,"LIPSTDRAFT_32369","ODQ75156.1",490,"hypothetical protein LIPSTDRAFT_32369, partial"
"Un","KV454291.1",1297683,1303758,"+",,,"LIPSTDRAFT_1885","ODQ75157.1",1820,"hypothetical protein LIPSTDRAFT_1885"
"Un","KV454291.1",1304774,1307739,"-",,,"LIPSTDRAFT_1886","ODQ75158.1",857,"hypothetical protein LIPSTDRAFT_1886"
"Un","KV454291.1",1310508,1310789,"-",,,"LIPSTDRAFT_69351","ODQ75159.1",93,"hypothetical protein LIPSTDRAFT_69351"
"Un","KV454291.1",1311643,1311837,"+",,,"LIPSTDRAFT_239857","ODQ75160.1",64,"hypothetical protein LIPSTDRAFT_239857"
"Un","KV454291.1",1313254,1313606,"-",,,"LIPSTDRAFT_1888","ODQ75161.1",94,"hypothetical protein LIPSTDRAFT_1888"
"Un","KV454291.1",1314039,1315157,"+",,,"LIPSTDRAFT_69352","ODQ75162.1",329,"hypothetical protein LIPSTDRAFT_69352"
"Un","KV454291.1",1315959,1316300,"+",,,"LIPSTDRAFT_239893","ODQ75163.1",91,"hypothetical protein LIPSTDRAFT_239893"
"Un","KV454291.1",1316494,1318604,"-",,,"LIPSTDRAFT_49704","ODQ75164.1",685,"hypothetical protein LIPSTDRAFT_49704"
"Un","KV454291.1",1318602,1318941,"-",,,"LIPSTDRAFT_69353","ODQ75165.1",87,"hypothetical protein LIPSTDRAFT_69353, partial"
"Un","KV454291.1",1321028,1321942,"+",,,"LIPSTDRAFT_239921","ODQ75166.1",286,"hypothetical protein LIPSTDRAFT_239921"
"Un","KV454291.1",1322776,1323390,"-",,,"LIPSTDRAFT_239902","ODQ75167.1",204,"hypothetical protein LIPSTDRAFT_239902"
"Un","KV454291.1",1324332,1327286,"+",,,"LIPSTDRAFT_240041","ODQ75168.1",938,"hypothetical protein LIPSTDRAFT_240041"
"Un","KV454291.1",1329709,1332649,"+",,,"LIPSTDRAFT_69358","ODQ75169.1",945,"hypothetical protein LIPSTDRAFT_69358"
"Un","KV454291.1",1333820,1335981,"-",,,"LIPSTDRAFT_1895","ODQ75170.1",686,"hypothetical protein LIPSTDRAFT_1895"
"Un","KV454291.1",1337249,1338353,"-",,,"LIPSTDRAFT_1896","ODQ75171.1",324,"hypothetical protein LIPSTDRAFT_1896"
"Un","KV454291.1",1339406,1341793,"-",,,"LIPSTDRAFT_26223","ODQ75172.1",778,"hypothetical protein LIPSTDRAFT_26223"
"Un","KV454291.1",1342140,1343729,"+",,,"LIPSTDRAFT_1898","ODQ75173.1",529,"hypothetical protein LIPSTDRAFT_1898"
"Un","KV454291.1",1344087,1346589,"-",,,"LIPSTDRAFT_103222","ODQ75174.1",816,"hypothetical protein LIPSTDRAFT_103222"
"Un","KV454291.1",1347175,1349880,"-",,,"LIPSTDRAFT_69365","ODQ75175.1",729,"hypothetical protein LIPSTDRAFT_69365"
"Un","KV454291.1",1350648,1351653,"+",,,"LIPSTDRAFT_103225","ODQ75176.1",299,"hypothetical protein LIPSTDRAFT_103225"
"Un","KV454291.1",1352124,1352822,"-",,,"LIPSTDRAFT_62002","ODQ75177.1",232,"hypothetical protein LIPSTDRAFT_62002"
"Un","KV454291.1",1353608,1354925,"-",,,"LIPSTDRAFT_69368","ODQ75178.1",326,"hypothetical protein LIPSTDRAFT_69368"
"Un","KV454291.1",1356364,1358689,"-",,,"LIPSTDRAFT_69370","ODQ75179.1",756,"hypothetical protein LIPSTDRAFT_69370"
"Un","KV454291.1",1359164,1361637,"+",,,"LIPSTDRAFT_26230","ODQ75180.1",696,"hypothetical protein LIPSTDRAFT_26230"
"Un","KV454291.1",1361968,1362964,"-",,,"LIPSTDRAFT_62006","ODQ75181.1",275,"hypothetical protein LIPSTDRAFT_62006"
"Un","KV454291.1",1363521,1366859,"+",,,"LIPSTDRAFT_110001","ODQ75182.1",1056,"hypothetical protein LIPSTDRAFT_110001"
"Un","KV454291.1",1367173,1368777,"-",,,"LIPSTDRAFT_1908","ODQ75183.1",534,"hypothetical protein LIPSTDRAFT_1908"
"Un","KV454291.1",1369144,1372114,"+",,,"LIPSTDRAFT_1909","ODQ75184.1",973,"hypothetical protein LIPSTDRAFT_1909"
"Un","KV454291.1",1372529,1374395,"+",,,"LIPSTDRAFT_49599","ODQ75185.1",466,"hypothetical protein LIPSTDRAFT_49599"
"Un","KV454291.1",1374809,1378151,"-",,,"LIPSTDRAFT_240467","ODQ75186.1",1021,"hypothetical protein LIPSTDRAFT_240467"
"Un","KV454291.1",1378274,1379643,"+",,,"LIPSTDRAFT_62012","ODQ75187.1",437,"hypothetical protein LIPSTDRAFT_62012"
"Un","KV454291.1",1380595,1381317,"-",,,"LIPSTDRAFT_240513","ODQ75188.1",240,"hypothetical protein LIPSTDRAFT_240513"
"Un","KV454291.1",1382863,1383710,"-",,,"LIPSTDRAFT_69377","ODQ75189.1",203,"hypothetical protein LIPSTDRAFT_69377"
"Un","KV454291.1",1384081,1384868,"+",,,"LIPSTDRAFT_1915","ODQ75190.1",221,"hypothetical protein LIPSTDRAFT_1915"
"Un","KV454291.1",1385039,1386518,"-",,,"LIPSTDRAFT_26240","ODQ75191.1",473,"hypothetical protein LIPSTDRAFT_26240"
"Un","KV454291.1",1387144,1388122,"+",,,"LIPSTDRAFT_240758","ODQ75192.1",308,"hypothetical protein LIPSTDRAFT_240758"
"Un","KV454291.1",1388940,1390559,"-",,,"LIPSTDRAFT_36608","ODQ75193.1",511,"hypothetical protein LIPSTDRAFT_36608, partial"
"Un","KV454291.1",1392817,1393077,"-",,,"LIPSTDRAFT_69381","ODQ75194.1",86,"hypothetical protein LIPSTDRAFT_69381"
"Un","KV454291.1",1394753,1395867,"-",,,"LIPSTDRAFT_1919","ODQ75195.1",354,"hypothetical protein LIPSTDRAFT_1919"
